COD_ERP_DEPARTAMENTO;NOME_DEPARTAMENTO;COD_ERP_SETOR;NOME_SETOR;COD_ERP_GRUPO;NOME_GRUPO;COD_ERP_SUBGRUPO;NOME_SUBGRUPO
P0202;ACOUGUE;P0202001;BOVINO;P0202001001;"CORTE TRASEIRO";P0202001001015;"TRASEIRO BOLA"
P0202;ACOUGUE;P0202001;BOVINO;P0202001001;"CORTE TRASEIRO";P0202001001016;"ALCATRA C/OSSO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001001;"CORTE TRASEIRO";P0202001001017;"BISTECA C/FILE"
P0202;ACOUGUE;P0202001;BOVINO;P0202001001;"CORTE TRASEIRO";P0202001001018;"BISTECA S/FILE"
P0202;ACOUGUE;P0202001;BOVINO;P0202001001;"CORTE TRASEIRO";P0202001001019;"OSSO BUCO TRASEIRO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001001;"CORTE TRASEIRO";P0202001001020;"CONTRA FILE"
P0202;ACOUGUE;P0202001;BOVINO;P0202001001;"CORTE TRASEIRO";P0202001001021;CUPIM
P0202;ACOUGUE;P0202001;BOVINO;P0202001001;"CORTE TRASEIRO";P0202001001022;OSSO
P0202;ACOUGUE;P0202001;BOVINO;P0202001001;"CORTE TRASEIRO";P0202001001023;SEBO
P0202;ACOUGUE;P0202001;BOVINO;P0202001002;"CORTES DIANTEIRO";P0202001002001;"ACEM S/OSSO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001002;"CORTES DIANTEIRO";P0202001002002;"PALETA S/OSSO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001002;"CORTES DIANTEIRO";P0202001002003;"PONTA DE PEITO S/OSSO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001002;"CORTES DIANTEIRO";P0202001002004;"PONTA DE PEITO C/OSSO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001002;"CORTES DIANTEIRO";P0202001002005;"OSSO BUCO DIANTEIRO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001002;"CORTES DIANTEIRO";P0202001002006;"ACEM C/OSSO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001002;"CORTES DIANTEIRO";P0202001002007;"PALETA C/OSSO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001003;COSTELAS;P0202001003001;"COSTELA MINGA"
P0202;ACOUGUE;P0202001;BOVINO;P0202001003;COSTELAS;P0202001003002;"COSTELA RIPA"
P0202;ACOUGUE;P0202001;BOVINO;P0202001003;COSTELAS;P0202001003003;"COSTELA ESPECIAL"
P0202;ACOUGUE;P0202001;BOVINO;P0202001004;"MIUDOS BOVINOS";P0202001004001;FIGADO
P0202;ACOUGUE;P0202001;BOVINO;P0202001004;"MIUDOS BOVINOS";P0202001004002;BUCHO
P0202;ACOUGUE;P0202001;BOVINO;P0202001004;"MIUDOS BOVINOS";P0202001004003;MOCOTO
P0202;ACOUGUE;P0202001;BOVINO;P0202001004;"MIUDOS BOVINOS";P0202001004004;RIM
P0202;ACOUGUE;P0202001;BOVINO;P0202001004;"MIUDOS BOVINOS";P0202001004005;RABO
P0202;ACOUGUE;P0202001;BOVINO;P0202001004;"MIUDOS BOVINOS";P0202001004006;LINGUA
P0202;ACOUGUE;P0202001;BOVINO;P0202001004;"MIUDOS BOVINOS";P0202001004007;CORACAO
P0202;ACOUGUE;P0202001;BOVINO;P0202001005;"CARNE MOIDA";P0202001005001;"MOIDA DE PRIMEIRA"
P0202;ACOUGUE;P0202001;BOVINO;P0202001005;"CARNE MOIDA";P0202001005002;"MOIDA DDE SEGUNDA"
P0202;ACOUGUE;P0202001;BOVINO;P0202001005;"CARNE MOIDA";P0202001005003;"MOIDA LIGHT"
P0202;ACOUGUE;P0202001;BOVINO;P0202001006;"CORTE BOVINO TEMPERADO";P0202001006001;"CORTE TEMPERADO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001007;"CORTE CONGELADO IQF";P0202001007001;"COXAO MOLE"
P0202;ACOUGUE;P0202001;BOVINO;P0202001007;"CORTE CONGELADO IQF";P0202001007002;"CONTRA FILE"
P0202;ACOUGUE;P0202001;BOVINO;P0202001007;"CORTE CONGELADO IQF";P0202001007003;"COXAO DURO"
P0202;ACOUGUE;P0202001;BOVINO;P0202001007;"CORTE CONGELADO IQF";P0202001007004;PATINHO
P0202;ACOUGUE;P0202001;BOVINO;P0202001007;"CORTE CONGELADO IQF";P0202001007005;PALETA
P0202;ACOUGUE;P0202001;BOVINO;P0202001007;"CORTE CONGELADO IQF";P0202001007006;ACEM
P0202;ACOUGUE;P0202001;BOVINO;P0202001007;"CORTE CONGELADO IQF";P0202001007007;"CARNE MOIDA"
P0202;ACOUGUE;P0202001;BOVINO;P0202001007;"CORTE CONGELADO IQF";P0202001007008;MIUDOS
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001001;PERNIL
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001002;PALETA
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001003;BISTECA
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001004;COSTELA
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001005;PANCETA
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001006;"FILE MIGNON SUINO"
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001007;TOUCINHO
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001008;SOBREPALETA
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001009;"PICANHA SUINA"
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001010;CARCACA
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001011;ESPINHACO
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001012;LOMBO
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001013;JOELHO
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001014;"COPA LOMBO"
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001015;ALCATRA
P0202;ACOUGUE;P0202002;SUINO;P0202002001;"CORTE SUINO";P0202002001016;ESPETINHO
P0202;ACOUGUE;P0202002;SUINO;P0202002002;"CARNE SUINA MOIDA";P0202002002001;"CARNE SUINA MOIDA"
P0202;ACOUGUE;P0202002;SUINO;P0202002003;"MIUDOS SUINO";P0202002003001;PE
P0202;ACOUGUE;P0202002;SUINO;P0202002003;"MIUDOS SUINO";P0202002003002;RABO
P0202;ACOUGUE;P0202002;SUINO;P0202002003;"MIUDOS SUINO";P0202002003003;ORELHA
P0202;ACOUGUE;P0202002;SUINO;P0202002003;"MIUDOS SUINO";P0202002003004;CORACAO
P0202;ACOUGUE;P0202002;SUINO;P0202002003;"MIUDOS SUINO";P0202002003005;RIM
P0202;ACOUGUE;P0202002;SUINO;P0202002004;LEITAO/LEITOA;P0202002004001;LEITAO
P0202;ACOUGUE;P0202002;SUINO;P0202002004;LEITAO/LEITOA;P0202002004002;LEITOA
P0202;ACOUGUE;P0202002;SUINO;P0202002004;LEITAO/LEITOA;P0202002004003;PERNIL
P0202;ACOUGUE;P0202002;SUINO;P0202002004;LEITAO/LEITOA;P0202002004004;PALETA
P0202;ACOUGUE;P0202002;SUINO;P0202002004;LEITAO/LEITOA;P0202002004005;COSTELA
P0202;ACOUGUE;P0202002;SUINO;P0202002004;LEITAO/LEITOA;P0202002004006;CARRE
P0202;ACOUGUE;P0202003;FRANGO;P0202003001;"FRANGO INTEIRO";P0202003001001;"FRANGO INTEIRO"
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002001;COXA
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002002;"COXA SOBRECOXA"
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002003;SOBRECOXA
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002004;"PEITO C/OSSO"
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002005;FILE
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002006;SASSAMI
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002007;ASA
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002008;COXINHA
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002009;"MEIO DA ASA"
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002010;"FRANGO PASSARINHO"
P0202;ACOUGUE;P0202003;FRANGO;P0202003002;"CORTES FRANGO";P0202003002011;"CARNE FRANGO MOIDA"
P0202;ACOUGUE;P0202003;FRANGO;P0202003003;"CORTES CONGELADOS IQF";P0202003003001;COXA
P0202;ACOUGUE;P0202003;FRANGO;P0202003003;"CORTES CONGELADOS IQF";P0202003003002;SOBRECOXA
P0202;ACOUGUE;P0202003;FRANGO;P0202003003;"CORTES CONGELADOS IQF";P0202003003003;FILE
P0202;ACOUGUE;P0202003;FRANGO;P0202003003;"CORTES CONGELADOS IQF";P0202003003004;SASSAMI
P0202;ACOUGUE;P0202003;FRANGO;P0202003003;"CORTES CONGELADOS IQF";P0202003003005;ASA
P0202;ACOUGUE;P0202003;FRANGO;P0202003003;"CORTES CONGELADOS IQF";P0202003003006;COXINHA
P0202;ACOUGUE;P0202003;FRANGO;P0202003003;"CORTES CONGELADOS IQF";P0202003003007;"MEIO DA ASA"
P0202;ACOUGUE;P0202003;FRANGO;P0202003003;"CORTES CONGELADOS IQF";P0202003003008;"FRANGO PASSARINHO"
P0202;ACOUGUE;P0202003;FRANGO;P0202003004;"MIUDOS FRANGO";P0202003004001;SAMBIQUIRA
P0202;ACOUGUE;P0202003;FRANGO;P0202003004;"MIUDOS FRANGO";P0202003004002;PESCOCO
P0202;ACOUGUE;P0202003;FRANGO;P0202003004;"MIUDOS FRANGO";P0202003004003;PE
P0202;ACOUGUE;P0202003;FRANGO;P0202003004;"MIUDOS FRANGO";P0202003004004;MOELA
P0202;ACOUGUE;P0202003;FRANGO;P0202003004;"MIUDOS FRANGO";P0202003004005;FIGADO
P0202;ACOUGUE;P0202003;FRANGO;P0202003004;"MIUDOS FRANGO";P0202003004006;CORACAO
P0202;ACOUGUE;P0202004;LINGUICA;P0202004001;LINGUICA;P0202004001001;TOSCANA
P0202;ACOUGUE;P0202004;LINGUICA;P0202004001;LINGUICA;P0202004001002;LOMBO
P0202;ACOUGUE;P0202004;LINGUICA;P0202004001;LINGUICA;P0202004001003;PERNIL
P0202;ACOUGUE;P0202004;LINGUICA;P0202004001;LINGUICA;P0202004001004;FRANGO
P0202;ACOUGUE;P0202004;LINGUICA;P0202004001;LINGUICA;P0202004001005;"CHEIRO VERDE"
P0202;ACOUGUE;P0202004;LINGUICA;P0202004001;LINGUICA;P0202004001006;"TEMPERADAS ESPECIAIS"
P0202;ACOUGUE;P0202005;"CARNE OVINA";P0202005001;"CORTE TRADICIONAL";P0202005001001;"CORTE TRADICIONAL"
